"Initial_Coral","Fishing_Pressure","Final_Coral","iT","iC"
0,0,0,0.2,0
0.02,0,1.7348520902135e-35,0.2,0
0.04,0,3.6290655507097e-35,0.2,0
0.06,0,5.70736138349359e-35,0.2,0
0.08,0,7.99952826024009e-35,0.2,0
0.1,0,1.0541695745619e-34,0.2,0
0.12,0,1.33780216325806e-34,0.2,0
0.14,0,1.6562871615667e-34,0.2,0
0.16,0,2.01637578421552e-34,0.2,0
0.18,0,2.42653388599844e-34,0.2,0
0.2,0,2.89745988481546e-34,0.2,0
0.22,0,3.44283341219342e-34,0.2,0
0.24,0,5.17186010125026e-34,0.2,0
0.26,0,4.83307107289698e-34,0.2,0
0.28,0,5.73164246594898e-34,0.2,0
0.3,0,6.817097922447e-34,0.2,0
0.32,0,8.14531664717674e-34,0.2,0
0.34,0,9.79350353957386e-34,0.2,0
0.36,0,1.18700570286117e-33,0.2,0
0.38,0,1.45297144279476e-33,0.2,0
0.4,0,1.79971261655507e-33,0.2,0
0.42,0,2.26040213756034e-33,0.2,0
0.44,0,2.88481847832955e-33,0.2,0
0.46,0,3.74872977568944e-33,0.2,0
0.48,0,4.96869551937113e-33,0.2,0
0.5,0,6.72485867972632e-33,0.2,0
0.52,0,9.29428743987986e-33,0.2,0
0.54,0,1.30951935500759e-32,0.2,0
0.56,0,1.87349753766598e-32,0.2,0
0.58,0,2.70400760370291e-32,0.2,0
0.6,0,3.90269978189452e-32,0.2,0
0.62,0,5.57702162534309e-32,0.2,0
0.64,0,7.81614183334542e-32,0.2,0
0.66,0,1.06632860236239e-31,0.2,0
0.68,0,1.40974780878956e-31,0.2,0
0.7,0,1.80342108743797e-31,0.2,0
0.72,0,2.23439563838988e-31,0.2,0
0.74,0,2.68786892185538e-31,0.2,0
0.76,0,3.14958121397455e-31,0.2,0
0.78,0,3.60737918393248e-31,0.2,0
0.8,0,4.05188239821525e-31,0.2,0
0.82,0,4.47649472292511e-31,0.2,0
0.84,0,4.87706635981956e-31,0.2,0
0,0.02,0,0.2,0
0.02,0.02,9.51652740923503e-36,0.2,0
0.04,0.02,1.98844260862464e-35,0.2,0
0.06,0.02,3.12325123065739e-35,0.2,0
0.08,0.02,4.37152518491646e-35,0.2,0
0.1,0.02,5.751928726238e-35,0.2,0
0.12,0.02,7.28711561738134e-35,0.2,0
0.14,0.02,9.00483767738442e-35,0.2,0
0.16,0.02,1.09393348329019e-34,0.2,0
0.18,0.02,1.3133204614858e-34,0.2,0
0.2,0.02,1.56399138247129e-34,0.2,0
0.22,0.02,1.85271863671479e-34,0.2,0
0.24,0.02,2.18817469244919e-34,0.2,0
0.26,0.02,2.58157157715227e-34,0.2,0
0.28,0.02,3.04757568333834e-34,0.2,0
0.3,0.02,3.60560694711687e-34,0.2,0
0.32,0.02,4.28169354850437e-34,0.2,0
0.34,0.02,5.11119509924226e-34,0.2,0
0.36,0.02,6.14280284619237e-34,0.2,0
0.38,0.02,7.44451205583919e-34,0.2,0
0.4,0.02,9.11261496584519e-34,0.2,0
0.42,0.02,1.12853286781679e-33,0.2,0
0.44,0.02,1.41635384005686e-33,0.2,0
0.46,0.02,1.80421653417303e-33,0.2,0
0.48,0.02,2.3356971504037e-33,0.2,0
0.5,0.02,3.07522229888548e-33,0.2,0
0.52,0.02,4.11726904455803e-33,0.2,0
0.54,0.02,5.59754247204483e-33,0.2,0
0.56,0.02,7.70370697133831e-33,0.2,0
0.58,0.02,1.06798536290646e-32,0.2,0
0.6,0.02,1.48153575335785e-32,0.2,0
0.62,0.02,2.04090153197751e-32,0.2,0
0.64,0.02,2.77079478906563e-32,0.2,0
0.66,0.02,3.68377285956646e-32,0.2,0
0.68,0.02,4.775259882559e-32,0.2,0
0.7,0.02,6.02300772089952e-32,0.2,0
0.72,0.02,7.39117184281187e-32,0.2,0
0.74,0.02,8.83702980515938e-32,0.2,0
0.76,0.02,1.03177279743767e-31,0.2,0
0.78,0.02,1.17952005920021e-31,0.2,0
0.8,0.02,1.32388348112491e-31,0.2,0
