"Initial_Coral","Fishing_Pressure","Final_Coral","iT","iC"
0,0,0,0.3,0
0.02,0,9.63461186033965e-36,0.3,0
0.04,0,2.00946047559272e-35,0.3,0
0.06,0,3.14978614659076e-35,0.3,0
0.08,0,4.39840373618837e-35,0.3,0
0.1,0,5.77193833328855e-35,0.3,0
0.12,0,7.2902823838323e-35,0.3,0
0.14,0,8.97737333675874e-35,0.3,0
0.16,0,1.08621747207321e-34,0.3,0
0.18,0,1.29799348341015e-34,0.3,0
0.2,0,1.53738124352508e-34,0.3,0
0.22,0,2.30473183560933e-34,0.3,0
0.24,0,2.12153534259181e-34,0.3,0
0.26,0,2.48111251467955e-34,0.3,0
0.28,0,2.8987441780797e-34,0.3,0
0.3,0,3.38744931659825e-34,0.3,0
0.32,0,3.96374863969334e-34,0.3,0
0.34,0,4.648710938376e-34,0.3,0
0.36,0,5.46930500549372e-34,0.3,0
0.38,0,6.46013574716735e-34,0.3,0
0.4,0,7.66563553929603e-34,0.3,0
0.42,0,9.14272770082508e-34,0.3,0
0.44,0,1.09639212903736e-33,0.3,0
0.46,0,1.32206301667879e-33,0.3,0
0.48,0,1.60261852575044e-33,0.3,0
0.5,0,1.95176242889164e-33,0.3,0
0.52,0,2.38548514879725e-33,0.3,0
0.54,0,2.92152369748422e-33,0.3,0
0.56,0,3.57819430794624e-33,0.3,0
0.58,0,4.37250969493697e-33,0.3,0
0.6,0,5.31771176308107e-33,0.3,0
0.62,0,6.42064581351052e-33,0.3,0
0.64,0,7.67962314158397e-33,0.3,0
0.66,0,9.08347154753963e-33,0.3,0
0.68,0,1.06120854182489e-32,0.3,0
0.7,0,1.22383941336781e-32,0.3,0
0.72,0,1.39313600749184e-32,0.3,0
0.74,0,1.56590530660618e-32,0.3,0
0.76,0,1.73913569197358e-32,0.3,0
0.78,0,1.91018719128456e-32,0.3,0
0.8,0,2.07689430529563e-32,0.3,0
0.82,0,2.23760069685755e-32,0.3,0
0.84,0,2.3911208824581e-32,0.3,0
0,0.02,0,0.3,0
0.02,0.02,5.2984950844944e-36,0.3,0
0.04,0.02,1.10389435977189e-35,0.3,0
0.06,0.02,1.72829094285274e-35,0.3,0
0.08,0.02,2.41030205523537e-35,0.3,0
0.1,0.02,3.15853402807795e-35,0.3,0
0.12,0.02,3.98323600542158e-35,0.3,0
0.14,0.02,4.89667365691417e-35,0.3,0
0.16,0.02,5.9136055587165e-35,0.3,0
0.18,0.02,7.05188479864117e-35,0.3,0
0.2,0.02,8.33321656756262e-35,0.3,0
0.22,0.02,9.78415825817767e-35,0.3,0
0.24,0.02,1.14373729487112e-34,0.3,0
0.26,0.02,1.3333233711468e-34,0.3,0
0.28,0.02,1.55219488357417e-34,0.3,0
0.3,0.02,1.80662356134862e-34,0.3,0
0.32,0.02,2.10448358188632e-34,0.3,0
0.34,0.02,2.45569647517771e-34,0.3,0
0.36,0.02,2.87280062593101e-34,0.3,0
0.38,0.02,3.37166723896381e-34,0.3,0
0.4,0.02,3.97237209503915e-34,0.3,0
0.42,0.02,4.70024138125745e-34,0.3,0
0.44,0.02,5.58701677567144e-34,0.3,0
0.46,0.02,6.67204963552258e-34,0.3,0
0.48,0.02,8.00331722747319e-34,0.3,0
0.5,0.02,9.63790455462679e-34,0.3,0
0.52,0.02,1.16414248131286e-33,0.3,0
