"Initial_Coral","Fishing_Pressure","Final_Coral","iT","iC"
0,0,0,0.2,0
0.02,0,2.62711863543791e-21,0.2,0
0.04,0,5.63800212648647e-21,0.2,0
0.06,0,9.10407641446001e-21,0.2,0
0.08,0,1.31120042697461e-20,0.2,0
0.1,0,1.77671325413076e-20,0.2,0
0.12,0,2.31976568710416e-20,0.2,0
0.14,0,2.95595761976797e-20,0.2,0
0.16,0,3.70424394903518e-20,0.2,0
0.18,0,4.58757970254301e-20,0.2,0
0.2,0,5.63360373632808e-20,0.2,0
0.22,0,6.87530369263666e-20,0.2,0
0.24,0,8.35155182549588e-20,0.2,0
0.26,0,1.01073086836666e-19,0.2,0
0.28,0,1.21933831748968e-19,0.2,0
0.3,0,1.56028315163761e-19,0.2,0
0.32,0,1.75806705200927e-19,0.2,0
0.34,0,2.09962446671968e-19,0.2,0
0.36,0,2.49620731439149e-19,0.2,0
0.38,0,2.95157131374088e-19,0.2,0
0.4,0,3.68230181124313e-19,0.2,0
0.42,0,4.04361235352536e-19,0.2,0
0.44,0,4.6763198037104e-19,0.2,0
0.46,0,5.35954400311675e-19,0.2,0
0.48,0,6.08471742479721e-19,0.2,0
0.5,0,6.84149220502713e-19,0.2,0
0.52,0,7.61862313223919e-19,0.2,0
0.54,0,8.404776508975e-19,0.2,0
0.56,0,9.1893069646282e-19,0.2,0
0.58,0,9.96279987936033e-19,0.2,0
0.6,0,1.07174028668504e-18,0.2,0
0.62,0,1.14469377501124e-18,0.2,0
0.64,0,1.21468643495546e-18,0.2,0
0.66,0,1.28141268417015e-18,0.2,0
0.68,0,1.34469426555197e-18,0.2,0
0.7,0,1.40445731902411e-18,0.2,0
0.72,0,1.46070983626396e-18,0.2,0
0.74,0,1.51352149398156e-18,0.2,0
0.76,0,1.56300635060909e-18,0.2,0
0.78,0,1.60930847700919e-18,0.2,0
0.8,0,1.65259093284205e-18,0.2,0
0.82,0,1.69302706811105e-18,0.2,0
0.84,0,1.73079304439639e-18,0.2,0
0,0.02,0,0.2,0
0.02,0.02,6.85172719648408e-22,0.2,0
0.04,0.02,1.46663594335986e-21,0.2,0
0.06,0.02,2.36156235797953e-21,0.2,0
0.08,0.02,3.39059573442206e-21,0.2,0
0.1,0.02,4.57858479699752e-21,0.2,0
0.12,0.02,5.95545080836746e-21,0.2,0
0.14,0.02,7.55719508483261e-21,0.2,0
0.16,0.02,9.42703920837032e-21,0.2,0
0.18,0.02,1.16166661002709e-20,0.2,0
0.2,0.02,1.41874795960707e-20,0.2,0
0.22,0.02,1.72117545574212e-20,0.2,0
0.24,0.02,2.07734344407688e-20,0.2,0
0.26,0.02,2.49683161833804e-20,0.2,0
0.28,0.02,2.99029866124284e-20,0.2,0
0.3,0.02,3.81631311212187e-20,0.2,0
0.32,0.02,4.245440232062e-20,0.2,0
0.34,0.02,5.03036772980155e-20,0.2,0
0.36,0.02,5.93405728460697e-20,0.2,0
0.38,0.02,6.96400133390495e-20,0.2,0
0.4,0.02,8.12391674385866e-20,0.2,0
0.42,0.02,9.41269450608535e-20,0.2,0
0.44,0.02,1.0823741372944e-19,0.2,0
0.46,0.02,1.23449140426535e-19,0.2,0
0.48,0.02,1.39590940574081e-19,0.2,0
0.5,0.02,1.5645390247655e-19,0.2,0
0.52,0.02,1.73806465974961e-19,0.2,0
0.54,0.02,1.91411574454927e-19,0.2,0
0.56,0.02,2.09041743305425e-19,0.2,0
0.58,0.02,2.26491173045629e-19,0.2,0
0.6,0.02,2.43583636594047e-19,0.2,0
0.62,0.02,2.60176250157974e-19,0.2,0
0.64,0.02,2.76159821007887e-19,0.2,0
0.66,0.02,2.91457289272296e-19,0.2,0
0.68,0.02,3.06018900328847e-19,0.2,0
0.7,0.02,3.19818020526708e-19,0.2,0
0.72,0.02,3.3284787659235e-19,0.2,0
0.74,0.02,3.45117250287912e-19,0.2,0
0.76,0.02,3.56645687931003e-19,0.2,0
0.78,0.02,3.67458569388484e-19,0.2,0
0.8,0.02,3.77589927113604e-19,0.2,0
