"Initial_Coral","Fishing_Pressure","Final_Coral","gt","gm"
0,0,2.49800180540663e-16,6,0
0.02,0,2.49800180540663e-16,6,0
0.04,0,2.49800180540663e-16,6,0
0.06,0,2.49800180540663e-16,6,0
0.08,0,2.49800180540663e-16,6,0
0.1,0,2.49800180540663e-16,6,0
0.12,0,2.49800180540663e-16,6,0
0.14,0,2.49800180540663e-16,6,0
0.16,0,2.49800180540663e-16,6,0
0.18,0,2.49800180540663e-16,6,0
0.2,0,2.49800180540663e-16,6,0
0.22,0,2.49800180540663e-16,6,0
0.24,0,2.49800180540663e-16,6,0
0.26,0,2.49800180540663e-16,6,0
0.28,0,2.49800180540663e-16,6,0
0.3,0,2.49800180540663e-16,6,0
0.32,0,2.49800180540663e-16,6,0
0.34,0,2.49800180540663e-16,6,0
0.36,0,2.49800180540663e-16,6,0
0.38,0,2.49800180540663e-16,6,0
0.4,0,2.49800180540663e-16,6,0
0.42,0,2.49800180540663e-16,6,0
0.44,0,2.49800180540663e-16,6,0
0.46,0,2.49800180540663e-16,6,0
0.48,0,2.49800180540663e-16,6,0
0.5,0,2.49800180540663e-16,6,0
0.52,0,2.49800180540663e-16,6,0
0.54,0,2.49800180540663e-16,6,0
0.56,0,2.49800180540663e-16,6,0
0.58,0,2.49800180540663e-16,6,0
0.6,0,2.49800180540663e-16,6,0
0.62,0,2.49800180540663e-16,6,0
0.64,0,2.49800180540663e-16,6,0
0.66,0,2.49800180540663e-16,6,0
0.68,0,2.49800180540663e-16,6,0
0.7,0,2.49800180540663e-16,6,0
0.72,0,2.49800180540663e-16,6,0
0.74,0,2.49800180540663e-16,6,0
0.76,0,2.49800180540663e-16,6,0
0.78,0,2.49800180540663e-16,6,0
0.8,0,2.49800180540663e-16,6,0
0.82,0,2.49800180540663e-16,6,0
0.84,0,2.49800180540663e-16,6,0
0,0.02,2.4365969040282e-16,6,0
0.02,0.02,2.43638392614773e-16,6,0
0.04,0.02,2.43560983832561e-16,6,0
0.06,0.02,2.43687838605482e-16,6,0
0.08,0.02,2.43778241219697e-16,6,0
0.1,0.02,2.43767969992527e-16,6,0
0.12,0.02,2.43504124647909e-16,6,0
0.14,0.02,2.43792330602371e-16,6,0
0.16,0.02,2.43536715583538e-16,6,0
0.18,0.02,2.43609716022955e-16,6,0
0.2,0.02,2.43640488293974e-16,6,0
0.22,0.02,2.43792265405474e-16,6,0
0.24,0.02,2.43719320707642e-16,6,0
0.26,0.02,2.43763281425968e-16,6,0
0.28,0.02,2.43746184279354e-16,6,0
0.3,0.02,2.43788613076425e-16,6,0
0.32,0.02,2.43754104045065e-16,6,0
0.34,0.02,2.43639661410654e-16,6,0
0.36,0.02,2.43637381981311e-16,6,0
0.38,0.02,2.43476267478679e-16,6,0
0.4,0.02,2.4352724120166e-16,6,0
0.42,0.02,2.43637310017372e-16,6,0
0.44,0.02,2.43745641108043e-16,6,0
0.46,0.02,2.43790424831316e-16,6,0
0.48,0.02,2.43623687788694e-16,6,0
0.5,0.02,2.43476048603051e-16,6,0
0.52,0.02,2.43495767384236e-16,6,0
0.54,0.02,2.43600661362483e-16,6,0
0.56,0.02,2.43641573485198e-16,6,0
