"Initial_Coral","Fishing_Pressure","Final_Coral","iT","iC"
0,0,0,0.1,0
0.02,0,8.04616402948995e-17,0.1,0
0.04,0,1.82263910058669e-16,0.1,0
0.06,0,3.13694204748934e-16,0.1,0
0.08,0,4.87471563946068e-16,0.1,0
0.1,0,7.23923567611783e-16,0.1,0
0.12,0,1.0571740623808e-15,0.1,0
0.14,0,1.54809757737788e-15,0.1,0
0.16,0,2.3140095100197e-15,0.1,0
0.18,0,3.60522774030566e-15,0.1,0
0.2,0,6.03662110830837e-15,0.1,0
0.22,0,1.14706505774935e-14,0.1,0
0.24,0,2.7934483799852e-14,0.1,0
0.26,0,1.30603244055133e-13,0.1,0
0.28,0,0.48878817434672,0.1,0
0.3,0,0.488788174435058,0.1,0
0.32,0,0.488788174435552,0.1,0
0.34,0,0.48878817443566,0.1,0
0.36,0,0.488788174435699,0.1,0
0.38,0,0.488788174435717,0.1,0
0.4,0,0.488788174435726,0.1,0
0.42,0,0.488788174435734,0.1,0
0.44,0,0.488788174435738,0.1,0
0.46,0,0.488788174435738,0.1,0
0.48,0,0.488788174435738,0.1,0
0.5,0,0.488788174435738,0.1,0
0.52,0,0.488788174435738,0.1,0
0.54,0,0.488788174435755,0.1,0
0.56,0,0.488788174435755,0.1,0
0.58,0,0.488788174435755,0.1,0
0.6,0,0.488788174435755,0.1,0
0.62,0,0.488788174435755,0.1,0
0.64,0,0.488788174435755,0.1,0
0.66,0,0.488788174435755,0.1,0
0.68,0,0.488788174435755,0.1,0
0.7,0,0.488788174435755,0.1,0
0.72,0,0.488788174435755,0.1,0
0.74,0,0.488788174435755,0.1,0
0.76,0,0.488788174435755,0.1,0
0.78,0,0.488788174435755,0.1,0
0.8,0,0.488788174435755,0.1,0
0.82,0,0.488788174435755,0.1,0
0.84,0,0.488788174435755,0.1,0
0,0.02,0,0.1,0
0.02,0.02,1.53068230355046e-17,0.1,0
0.04,0.02,3.44215920924195e-17,0.1,0
0.06,0.02,5.87164428486758e-17,0.1,0
0.08,0.02,9.02344967597135e-17,0.1,0
0.1,0.02,1.32122934607864e-16,0.1,0
0.12,0.02,1.89428109932737e-16,0.1,0
0.14,0.02,2.70643620618282e-16,0.1,0
0.16,0.02,3.90940067652227e-16,0.1,0
0.18,0.02,5.795206890556e-16,0.1,0
0.2,0.02,8.98354143552266e-16,0.1,0
0.22,0.02,1.4975291796273e-15,0.1,0
0.24,0.02,2.81719835049371e-15,0.1,0
0.26,0.02,6.61005550864218e-15,0.1,0
0.28,0.02,2.55190819968179e-14,0.1,0
0.3,0.02,8.70643386501114e-13,0.1,0
0.32,0.02,0.47317770062171,0.1,0
0.34,0.02,0.473177700967988,0.1,0
0.36,0.02,0.473177701021135,0.1,0
0.38,0.02,0.473177701039352,0.1,0
0.4,0.02,0.473177701047991,0.1,0
0.42,0.02,0.473177701052498,0.1,0
0.44,0.02,0.473177701055415,0.1,0
0.46,0.02,0.473177701057267,0.1,0
