"Initial_Coral","Fishing_Pressure","Final_Coral","gt","gm"
0,0,0.707915488710248,3,2
0.02,0,0.707915488710248,3,2
0.04,0,0.707915488710248,3,2
0.06,0,0.707915488710248,3,2
0.08,0,0.707915488710248,3,2
0.1,0,0.707915488710248,3,2
0.12,0,0.707915488710248,3,2
0.14,0,0.707915488710248,3,2
0.16,0,0.707915488710248,3,2
0.18,0,0.707915488710248,3,2
0.2,0,0.707915488710248,3,2
0.22,0,0.707915488710248,3,2
0.24,0,0.707915488710248,3,2
0.26,0,0.707915488710248,3,2
0.28,0,0.707915488710248,3,2
0.3,0,0.707915488710248,3,2
0.32,0,0.707915488710248,3,2
0.34,0,0.707915488710248,3,2
0.36,0,0.707915488710248,3,2
0.38,0,0.707915488710248,3,2
0.4,0,0.707915488710248,3,2
0.42,0,0.707915488710248,3,2
0.44,0,0.707915488710248,3,2
0.46,0,0.707915488710248,3,2
0.48,0,0.707915488710248,3,2
0.5,0,0.707915488710248,3,2
0.52,0,0.707915488710248,3,2
0.54,0,0.707915488710248,3,2
0.56,0,0.707915488710248,3,2
0.58,0,0.707915488710248,3,2
0.6,0,0.707915488710248,3,2
0.62,0,0.707915488710248,3,2
0.64,0,0.707915488710248,3,2
0.66,0,0.707915488710248,3,2
0.68,0,0.707915488710248,3,2
0.7,0,0.707915488710248,3,2
0.72,0,0.707915488710248,3,2
0.74,0,0.707915488710253,3,2
0.76,0,0.707915488710253,3,2
0.78,0,0.707915488710253,3,2
0.8,0,0.707915488710253,3,2
0.82,0,0.707915488710253,3,2
0.84,0,0.707915488710253,3,2
0,0.02,0.707368460370008,3,2
0.02,0.02,0.707368460370008,3,2
0.04,0.02,0.707368460370008,3,2
0.06,0.02,0.707368460370008,3,2
0.08,0.02,0.707368460370008,3,2
0.1,0.02,0.707368460370008,3,2
0.12,0.02,0.707368460370008,3,2
0.14,0.02,0.707368460370008,3,2
0.16,0.02,0.707368460370008,3,2
0.18,0.02,0.707368460370008,3,2
0.2,0.02,0.707368460370008,3,2
0.22,0.02,0.707368460370008,3,2
0.24,0.02,0.707368460370008,3,2
0.26,0.02,0.707368460370008,3,2
0.28,0.02,0.707368460370008,3,2
0.3,0.02,0.707368460370008,3,2
0.32,0.02,0.707368460370008,3,2
0.34,0.02,0.707368460370008,3,2
0.36,0.02,0.707368460370008,3,2
0.38,0.02,0.707368460370008,3,2
0.4,0.02,0.707368460370008,3,2
0.42,0.02,0.707368460370008,3,2
0.44,0.02,0.707368460370008,3,2
0.46,0.02,0.707368460370008,3,2
0.48,0.02,0.707368460370008,3,2
0.5,0.02,0.707368460370008,3,2
0.52,0.02,0.707368460370008,3,2
0.54,0.02,0.707368460370008,3,2
0.56,0.02,0.707368460370008,3,2
0.58,0.02,0.707368460370008,3,2
0.6,0.02,0.707368460370008,3,2
0.62,0.02,0.707368460370008,3,2
0.64,0.02,0.707368460370008,3,2
0.66,0.02,0.707368460370008,3,2
0.68,0.02,0.707368460370008,3,2
0.7,0.02,0.707368460370008,3,2
0.72,0.02,0.707368460370008,3,2
0.74,0.02,0.707368460370012,3,2
0.76,0.02,0.707368460370012,3,2
0.78,0.02,0.707368460370012,3,2
0.8,0.02,0.707368460370012,3,2
0.82,0.02,0.707368460370012,3,2
0.84,0.02,0.707368460370012,3,2
0,0.04,0.706791919722334,3,2
0.02,0.04,0.706791919722334,3,2
0.04,0.04,0.706791919722334,3,2
0.06,0.04,0.706791919722334,3,2
0.08,0.04,0.706791919722334,3,2
0.1,0.04,0.706791919722334,3,2
0.12,0.04,0.706791919722334,3,2
0.14,0.04,0.706791919722334,3,2
0.16,0.04,0.706791919722334,3,2
0.18,0.04,0.706791919722334,3,2
0.2,0.04,0.706791919722334,3,2
0.22,0.04,0.706791919722334,3,2
0.24,0.04,0.706791919722334,3,2
0.26,0.04,0.706791919722334,3,2
0.28,0.04,0.706791919722334,3,2
0.3,0.04,0.706791919722334,3,2
0.32,0.04,0.706791919722334,3,2
0.34,0.04,0.706791919722334,3,2
0.36,0.04,0.706791919722334,3,2
0.38,0.04,0.706791919722334,3,2
0.4,0.04,0.706791919722334,3,2
0.42,0.04,0.706791919722334,3,2
0.44,0.04,0.706791919722334,3,2
0.46,0.04,0.706791919722334,3,2
0.48,0.04,0.706791919722334,3,2
0.5,0.04,0.706791919722334,3,2
0.52,0.04,0.706791919722334,3,2
0.54,0.04,0.706791919722334,3,2
0.56,0.04,0.706791919722334,3,2
0.58,0.04,0.706791919722334,3,2
0.6,0.04,0.706791919722334,3,2
0.62,0.04,0.706791919722334,3,2
0.64,0.04,0.706791919722334,3,2
0.66,0.04,0.706791919722334,3,2
0.68,0.04,0.706791919722334,3,2
0.7,0.04,0.706791919722334,3,2
0.72,0.04,0.706791919722334,3,2
0.74,0.04,0.706791919722338,3,2
0.76,0.04,0.706791919722338,3,2
0.78,0.04,0.706791919722338,3,2
0.8,0.04,0.706791919722338,3,2
0.82,0.04,0.706791919722338,3,2
0.84,0.04,0.706791919722338,3,2
0,0.06,0.706183411527911,3,2
0.02,0.06,0.706183411527911,3,2
0.04,0.06,0.706183411527911,3,2
0.06,0.06,0.706183411527911,3,2
0.08,0.06,0.706183411527911,3,2
0.1,0.06,0.706183411527911,3,2
0.12,0.06,0.706183411527911,3,2
0.14,0.06,0.706183411527911,3,2
0.16,0.06,0.706183411527911,3,2
0.18,0.06,0.706183411527911,3,2
0.2,0.06,0.706183411527911,3,2
0.22,0.06,0.706183411527911,3,2
0.24,0.06,0.706183411527911,3,2
0.26,0.06,0.706183411527911,3,2
0.28,0.06,0.706183411527911,3,2
0.3,0.06,0.706183411527911,3,2
0.32,0.06,0.706183411527911,3,2
0.34,0.06,0.706183411527911,3,2
0.36,0.06,0.706183411527911,3,2
0.38,0.06,0.706183411527911,3,2
0.4,0.06,0.706183411527911,3,2
0.42,0.06,0.706183411527911,3,2
0.44,0.06,0.706183411527911,3,2
0.46,0.06,0.706183411527911,3,2
0.48,0.06,0.706183411527911,3,2
0.5,0.06,0.706183411527911,3,2
0.52,0.06,0.706183411527911,3,2
0.54,0.06,0.706183411527911,3,2
0.56,0.06,0.706183411527911,3,2
0.58,0.06,0.706183411527911,3,2
0.6,0.06,0.706183411527911,3,2
0.62,0.06,0.706183411527911,3,2
0.64,0.06,0.706183411527911,3,2
0.66,0.06,0.706183411527911,3,2
0.68,0.06,0.706183411527911,3,2
0.7,0.06,0.706183411527911,3,2
0.72,0.06,0.706183411527911,3,2
0.74,0.06,0.706183411527915,3,2
0.76,0.06,0.706183411527915,3,2
0.78,0.06,0.706183411527915,3,2
0.8,0.06,0.706183411527915,3,2
0.82,0.06,0.706183411527915,3,2
0.84,0.06,0.706183411527915,3,2
0,0.08,0.705540199923707,3,2
0.02,0.08,0.705540199923707,3,2
0.04,0.08,0.705540199923707,3,2
0.06,0.08,0.705540199923707,3,2
0.08,0.08,0.705540199923707,3,2
0.1,0.08,0.705540199923707,3,2
0.12,0.08,0.705540199923707,3,2
0.14,0.08,0.705540199923707,3,2
0.16,0.08,0.705540199923707,3,2
0.18,0.08,0.705540199923707,3,2
0.2,0.08,0.705540199923707,3,2
0.22,0.08,0.705540199923707,3,2
0.24,0.08,0.705540199923707,3,2
0.26,0.08,0.705540199923707,3,2
0.28,0.08,0.705540199923707,3,2
0.3,0.08,0.705540199923707,3,2
0.32,0.08,0.705540199923707,3,2
0.34,0.08,0.705540199923707,3,2
0.36,0.08,0.705540199923707,3,2
0.38,0.08,0.705540199923707,3,2
0.4,0.08,0.705540199923707,3,2
0.42,0.08,0.705540199923707,3,2
0.44,0.08,0.705540199923707,3,2
0.46,0.08,0.705540199923707,3,2
0.48,0.08,0.705540199923707,3,2
0.5,0.08,0.705540199923707,3,2
0.52,0.08,0.705540199923707,3,2
0.54,0.08,0.705540199923707,3,2
0.56,0.08,0.705540199923707,3,2
0.58,0.08,0.705540199923707,3,2
0.6,0.08,0.705540199923707,3,2
0.62,0.08,0.705540199923707,3,2
0.64,0.08,0.705540199923707,3,2
0.66,0.08,0.705540199923707,3,2
0.68,0.08,0.705540199923707,3,2
0.7,0.08,0.705540199923707,3,2
0.72,0.08,0.705540199923707,3,2
0.74,0.08,0.705540199923711,3,2
0.76,0.08,0.705540199923711,3,2
0.78,0.08,0.705540199923711,3,2
0.8,0.08,0.705540199923711,3,2
0.82,0.08,0.705540199923711,3,2
0.84,0.08,0.705540199923711,3,2
0,0.1,0.704859227019091,3,2
0.02,0.1,0.704859227019091,3,2
0.04,0.1,0.704859227019091,3,2
0.06,0.1,0.704859227019091,3,2
0.08,0.1,0.704859227019091,3,2
0.1,0.1,0.704859227019091,3,2
0.12,0.1,0.704859227019091,3,2
0.14,0.1,0.704859227019091,3,2
0.16,0.1,0.704859227019091,3,2
0.18,0.1,0.704859227019091,3,2
0.2,0.1,0.704859227019091,3,2
0.22,0.1,0.704859227019091,3,2
0.24,0.1,0.704859227019091,3,2
0.26,0.1,0.704859227019091,3,2
0.28,0.1,0.704859227019091,3,2
0.3,0.1,0.704859227019091,3,2
0.32,0.1,0.704859227019091,3,2
0.34,0.1,0.704859227019091,3,2
0.36,0.1,0.704859227019091,3,2
0.38,0.1,0.704859227019091,3,2
0.4,0.1,0.704859227019091,3,2
0.42,0.1,0.704859227019091,3,2
0.44,0.1,0.704859227019091,3,2
0.46,0.1,0.704859227019091,3,2
0.48,0.1,0.704859227019091,3,2
0.5,0.1,0.704859227019091,3,2
0.52,0.1,0.704859227019091,3,2
0.54,0.1,0.704859227019091,3,2
0.56,0.1,0.704859227019091,3,2
0.58,0.1,0.704859227019091,3,2
0.6,0.1,0.704859227019091,3,2
0.62,0.1,0.704859227019091,3,2
0.64,0.1,0.704859227019091,3,2
0.66,0.1,0.704859227019091,3,2
0.68,0.1,0.704859227019091,3,2
0.7,0.1,0.704859227019091,3,2
0.72,0.1,0.704859227019091,3,2
0.74,0.1,0.704859227019096,3,2
0.76,0.1,0.704859227019096,3,2
0.78,0.1,0.704859227019096,3,2
0.8,0.1,0.704859227019096,3,2
0.82,0.1,0.704859227019096,3,2
0.84,0.1,0.704859227019096,3,2
0,0.12,0.704137063904815,3,2
0.02,0.12,0.704137063904815,3,2
0.04,0.12,0.704137063904815,3,2
0.06,0.12,0.704137063904815,3,2
0.08,0.12,0.704137063904815,3,2
0.1,0.12,0.704137063904815,3,2
0.12,0.12,0.704137063904815,3,2
0.14,0.12,0.704137063904815,3,2
0.16,0.12,0.704137063904815,3,2
0.18,0.12,0.704137063904815,3,2
0.2,0.12,0.704137063904815,3,2
0.22,0.12,0.704137063904815,3,2
0.24,0.12,0.704137063904815,3,2
0.26,0.12,0.704137063904815,3,2
0.28,0.12,0.704137063904815,3,2
0.3,0.12,0.704137063904815,3,2
0.32,0.12,0.704137063904815,3,2
0.34,0.12,0.704137063904815,3,2
0.36,0.12,0.704137063904815,3,2
0.38,0.12,0.704137063904815,3,2
0.4,0.12,0.704137063904815,3,2
0.42,0.12,0.704137063904815,3,2
0.44,0.12,0.704137063904815,3,2
0.46,0.12,0.704137063904815,3,2
0.48,0.12,0.704137063904815,3,2
0.5,0.12,0.704137063904815,3,2
0.52,0.12,0.704137063904815,3,2
0.54,0.12,0.704137063904815,3,2
0.56,0.12,0.704137063904815,3,2
0.58,0.12,0.704137063904815,3,2
0.6,0.12,0.704137063904815,3,2
0.62,0.12,0.704137063904815,3,2
0.64,0.12,0.704137063904815,3,2
0.66,0.12,0.704137063904815,3,2
0.68,0.12,0.704137063904815,3,2
0.7,0.12,0.704137063904815,3,2
0.72,0.12,0.704137063904815,3,2
0.74,0.12,0.70413706390482,3,2
0.76,0.12,0.70413706390482,3,2
0.78,0.12,0.70413706390482,3,2
0.8,0.12,0.70413706390482,3,2
0.82,0.12,0.70413706390482,3,2
0.84,0.12,0.70413706390482,3,2
0,0.14,0.703369852392342,3,2
0.02,0.14,0.703369852392342,3,2
0.04,0.14,0.703369852392342,3,2
0.06,0.14,0.703369852392342,3,2
0.08,0.14,0.703369852392342,3,2
0.1,0.14,0.703369852392342,3,2
0.12,0.14,0.703369852392342,3,2
0.14,0.14,0.703369852392342,3,2
0.16,0.14,0.703369852392342,3,2
0.18,0.14,0.703369852392342,3,2
0.2,0.14,0.703369852392342,3,2
0.22,0.14,0.703369852392342,3,2
0.24,0.14,0.703369852392342,3,2
0.26,0.14,0.703369852392342,3,2
0.28,0.14,0.703369852392342,3,2
0.3,0.14,0.703369852392342,3,2
0.32,0.14,0.703369852392342,3,2
0.34,0.14,0.703369852392342,3,2
0.36,0.14,0.703369852392342,3,2
0.38,0.14,0.703369852392342,3,2
0.4,0.14,0.703369852392342,3,2
0.42,0.14,0.703369852392342,3,2
0.44,0.14,0.703369852392342,3,2
0.46,0.14,0.703369852392342,3,2
0.48,0.14,0.703369852392342,3,2
0.5,0.14,0.703369852392342,3,2
0.52,0.14,0.703369852392342,3,2
0.54,0.14,0.703369852392342,3,2
0.56,0.14,0.703369852392342,3,2
0.58,0.14,0.703369852392342,3,2
0.6,0.14,0.703369852392342,3,2
0.62,0.14,0.703369852392342,3,2
0.64,0.14,0.703369852392342,3,2
0.66,0.14,0.703369852392342,3,2
0.68,0.14,0.703369852392342,3,2
0.7,0.14,0.703369852392342,3,2
0.72,0.14,0.703369852392342,3,2
0.74,0.14,0.703369852392347,3,2
0.76,0.14,0.703369852392347,3,2
0.78,0.14,0.703369852392347,3,2
0.8,0.14,0.703369852392347,3,2
0.82,0.14,0.703369852392347,3,2
0.84,0.14,0.703369852392347,3,2
0,0.16,0.70255323535776,3,2
0.02,0.16,0.70255323535776,3,2
0.04,0.16,0.70255323535776,3,2
0.06,0.16,0.70255323535776,3,2
0.08,0.16,0.70255323535776,3,2
0.1,0.16,0.70255323535776,3,2
0.12,0.16,0.70255323535776,3,2
0.14,0.16,0.70255323535776,3,2
0.16,0.16,0.70255323535776,3,2
0.18,0.16,0.70255323535776,3,2
0.2,0.16,0.70255323535776,3,2
0.22,0.16,0.70255323535776,3,2
0.24,0.16,0.70255323535776,3,2
0.26,0.16,0.70255323535776,3,2
0.28,0.16,0.70255323535776,3,2
0.3,0.16,0.70255323535776,3,2
0.32,0.16,0.70255323535776,3,2
0.34,0.16,0.70255323535776,3,2
0.36,0.16,0.70255323535776,3,2
0.38,0.16,0.70255323535776,3,2
0.4,0.16,0.70255323535776,3,2
0.42,0.16,0.70255323535776,3,2
0.44,0.16,0.70255323535776,3,2
0.46,0.16,0.70255323535776,3,2
0.48,0.16,0.70255323535776,3,2
0.5,0.16,0.70255323535776,3,2
0.52,0.16,0.70255323535776,3,2
0.54,0.16,0.70255323535776,3,2
0.56,0.16,0.70255323535776,3,2
0.58,0.16,0.70255323535776,3,2
0.6,0.16,0.70255323535776,3,2
0.62,0.16,0.70255323535776,3,2
0.64,0.16,0.70255323535776,3,2
0.66,0.16,0.70255323535776,3,2
0.68,0.16,0.70255323535776,3,2
0.7,0.16,0.70255323535776,3,2
0.72,0.16,0.70255323535776,3,2
0.74,0.16,0.702553235357764,3,2
0.76,0.16,0.702553235357764,3,2
0.78,0.16,0.702553235357764,3,2
0.8,0.16,0.702553235357764,3,2
0.82,0.16,0.702553235357764,3,2
0.84,0.16,0.702553235357764,3,2
0,0.18,0.701682272984342,3,2
0.02,0.18,0.701682272984342,3,2
0.04,0.18,0.701682272984342,3,2
0.06,0.18,0.701682272984342,3,2
0.08,0.18,0.701682272984342,3,2
0.1,0.18,0.701682272984342,3,2
0.12,0.18,0.701682272984342,3,2
0.14,0.18,0.701682272984342,3,2
0.16,0.18,0.701682272984342,3,2
0.18,0.18,0.701682272984342,3,2
0.2,0.18,0.701682272984342,3,2
0.22,0.18,0.701682272984342,3,2
0.24,0.18,0.701682272984342,3,2
0.26,0.18,0.701682272984342,3,2
0.28,0.18,0.701682272984342,3,2
0.3,0.18,0.701682272984342,3,2
0.32,0.18,0.701682272984342,3,2
0.34,0.18,0.701682272984342,3,2
0.36,0.18,0.701682272984342,3,2
0.38,0.18,0.701682272984342,3,2
0.4,0.18,0.701682272984342,3,2
0.42,0.18,0.701682272984342,3,2
0.44,0.18,0.701682272984342,3,2
0.46,0.18,0.701682272984342,3,2
0.48,0.18,0.701682272984342,3,2
0.5,0.18,0.701682272984342,3,2
0.52,0.18,0.701682272984342,3,2
