"Initial_Coral","Fishing_Pressure","Final_Coral","alphaT","alphaM"
0,0,0.100765815850455,0.1,0.4
0.02,0,0.100765815850619,0.1,0.4
0.04,0,0.100765815850829,0.1,0.4
0.06,0,0.1007658158511,0.1,0.4
0.08,0,0.100765815851467,0.1,0.4
0.1,0,0.100765815851989,0.1,0.4
0.12,0,0.10076581585278,0.1,0.4
0.14,0,0.100765815854159,0.1,0.4
0.16,0,0.100765815856711,0.1,0.4
0.18,0,0.100765815863913,0.1,0.4
0.2,0,0.100765815918455,0.1,0.4
0.22,0,0.710273521456502,0.1,0.4
0.24,0,0.710273521456502,0.1,0.4
0.26,0,0.710273521456502,0.1,0.4
0.28,0,0.710273521456502,0.1,0.4
0.3,0,0.710273521456502,0.1,0.4
0.32,0,0.710273521456502,0.1,0.4
0.34,0,0.710273521456502,0.1,0.4
0.36,0,0.710273521456502,0.1,0.4
0.38,0,0.710273521456502,0.1,0.4
0.4,0,0.710273521456502,0.1,0.4
0.42,0,0.710273521456502,0.1,0.4
0.44,0,0.710273521456502,0.1,0.4
0.46,0,0.710273521456502,0.1,0.4
0.48,0,0.710273521456502,0.1,0.4
0.5,0,0.710273521456502,0.1,0.4
0.52,0,0.710273521456502,0.1,0.4
0.54,0,0.710273521456502,0.1,0.4
0.56,0,0.710273521456502,0.1,0.4
0.58,0,0.710273521456502,0.1,0.4
0.6,0,0.710273521456502,0.1,0.4
0.62,0,0.710273521456502,0.1,0.4
0.64,0,0.710273521456502,0.1,0.4
0.66,0,0.710273521456502,0.1,0.4
0.68,0,0.710273521456502,0.1,0.4
0.7,0,0.710273521456502,0.1,0.4
0.72,0,0.710273521456502,0.1,0.4
0.74,0,0.710273521456502,0.1,0.4
0.76,0,0.710273521456502,0.1,0.4
0.78,0,0.710273521456502,0.1,0.4
0.8,0,0.710273521456502,0.1,0.4
0.82,0,0.710273521456507,0.1,0.4
0.84,0,0.710273521456507,0.1,0.4
0,0.02,0.0938745543459361,0.1,0.4
0.02,0.02,0.0938745543459479,0.1,0.4
0.04,0.02,0.0938745543459545,0.1,0.4
0.06,0.02,0.0938745543459668,0.1,0.4
0.08,0.02,0.093874554345982,0.1,0.4
0.1,0.02,0.0938745543460041,0.1,0.4
0.12,0.02,0.0938745543460332,0.1,0.4
0.14,0.02,0.0938745543460792,0.1,0.4
0.16,0.02,0.0938745543461569,0.1,0.4
0.18,0.02,0.093874554346312,0.1,0.4
0.2,0.02,0.0938745543467397,0.1,0.4
0.22,0.02,0.0938745543503273,0.1,0.4
0.24,0.02,0.709485841412738,0.1,0.4
0.26,0.02,0.709485841412738,0.1,0.4
0.28,0.02,0.709485841412738,0.1,0.4
0.3,0.02,0.709485841412738,0.1,0.4
0.32,0.02,0.709485841412738,0.1,0.4
0.34,0.02,0.709485841412738,0.1,0.4
0.36,0.02,0.709485841412738,0.1,0.4
0.38,0.02,0.709485841412738,0.1,0.4
0.4,0.02,0.709485841412738,0.1,0.4
0.42,0.02,0.709485841412738,0.1,0.4
0.44,0.02,0.709485841412738,0.1,0.4
0.46,0.02,0.709485841412738,0.1,0.4
0.48,0.02,0.709485841412738,0.1,0.4
0.5,0.02,0.709485841412738,0.1,0.4
0.52,0.02,0.709485841412738,0.1,0.4
0.54,0.02,0.709485841412738,0.1,0.4
0.56,0.02,0.709485841412738,0.1,0.4
0.58,0.02,0.709485841412738,0.1,0.4
0.6,0.02,0.709485841412738,0.1,0.4
0.62,0.02,0.709485841412738,0.1,0.4
0.64,0.02,0.709485841412738,0.1,0.4
0.66,0.02,0.709485841412738,0.1,0.4
0.68,0.02,0.709485841412738,0.1,0.4
0.7,0.02,0.709485841412738,0.1,0.4
0.72,0.02,0.709485841412738,0.1,0.4
0.74,0.02,0.709485841412738,0.1,0.4
0.76,0.02,0.709485841412738,0.1,0.4
0.78,0.02,0.709485841412738,0.1,0.4
0.8,0.02,0.709485841412738,0.1,0.4
0.82,0.02,0.709485841412742,0.1,0.4
0.84,0.02,0.709485841412742,0.1,0.4
0,0.04,0.0879295213198082,0.1,0.4
0.02,0.04,0.0879295213198166,0.1,0.4
0.04,0.04,0.0879295213198166,0.1,0.4
0.06,0.04,0.0879295213198166,0.1,0.4
0.08,0.04,0.0879295213198166,0.1,0.4
0.1,0.04,0.0879295213198169,0.1,0.4
0.12,0.04,0.0879295213198185,0.1,0.4
0.14,0.04,0.0879295213198203,0.1,0.4
0.16,0.04,0.0879295213198238,0.1,0.4
0.18,0.04,0.0879295213198304,0.1,0.4
0.2,0.04,0.0879295213198424,0.1,0.4
0.22,0.04,0.0879295213198777,0.1,0.4
0.24,0.04,0.0879295213202194,0.1,0.4
0.26,0.04,0.708624930652506,0.1,0.4
0.28,0.04,0.708624930652506,0.1,0.4
0.3,0.04,0.708624930652506,0.1,0.4
0.32,0.04,0.708624930652506,0.1,0.4
0.34,0.04,0.708624930652506,0.1,0.4
0.36,0.04,0.708624930652506,0.1,0.4
0.38,0.04,0.708624930652506,0.1,0.4
0.4,0.04,0.708624930652506,0.1,0.4
0.42,0.04,0.708624930652506,0.1,0.4
0.44,0.04,0.708624930652506,0.1,0.4
0.46,0.04,0.708624930652506,0.1,0.4
0.48,0.04,0.708624930652506,0.1,0.4
0.5,0.04,0.708624930652506,0.1,0.4
0.52,0.04,0.708624930652506,0.1,0.4
0.54,0.04,0.708624930652506,0.1,0.4
0.56,0.04,0.708624930652506,0.1,0.4
0.58,0.04,0.708624930652506,0.1,0.4
0.6,0.04,0.708624930652506,0.1,0.4
0.62,0.04,0.708624930652506,0.1,0.4
0.64,0.04,0.708624930652506,0.1,0.4
0.66,0.04,0.708624930652506,0.1,0.4
0.68,0.04,0.708624930652506,0.1,0.4
0.7,0.04,0.708624930652506,0.1,0.4
0.72,0.04,0.708624930652506,0.1,0.4
0.74,0.04,0.708624930652506,0.1,0.4
0.76,0.04,0.708624930652506,0.1,0.4
0.78,0.04,0.708624930652506,0.1,0.4
0.8,0.04,0.708624930652506,0.1,0.4
0.82,0.04,0.708624930652511,0.1,0.4
0.84,0.04,0.708624930652511,0.1,0.4
0,0.06,0.0826844110349168,0.1,0.4
0.02,0.06,0.0826844110349244,0.1,0.4
0.04,0.06,0.0826844110349244,0.1,0.4
0.06,0.06,0.0826844110349244,0.1,0.4
0.08,0.06,0.0826844110349244,0.1,0.4
0.1,0.06,0.0826844110349244,0.1,0.4
0.12,0.06,0.0826844110349244,0.1,0.4
0.14,0.06,0.0826844110349244,0.1,0.4
0.16,0.06,0.0826844110349244,0.1,0.4
0.18,0.06,0.0826844110349244,0.1,0.4
0.2,0.06,0.0826844110349244,0.1,0.4
0.22,0.06,0.0826844110349244,0.1,0.4
0.24,0.06,0.0826844110349275,0.1,0.4
0.26,0.06,0.0826844110349707,0.1,0.4
0.28,0.06,0.707679602149259,0.1,0.4
0.3,0.06,0.707679602149259,0.1,0.4
0.32,0.06,0.707679602149259,0.1,0.4
0.34,0.06,0.707679602149259,0.1,0.4
0.36,0.06,0.707679602149259,0.1,0.4
0.38,0.06,0.707679602149259,0.1,0.4
0.4,0.06,0.707679602149259,0.1,0.4
0.42,0.06,0.707679602149259,0.1,0.4
0.44,0.06,0.707679602149259,0.1,0.4
0.46,0.06,0.707679602149259,0.1,0.4
0.48,0.06,0.707679602149259,0.1,0.4
0.5,0.06,0.707679602149259,0.1,0.4
0.52,0.06,0.707679602149259,0.1,0.4
0.54,0.06,0.707679602149259,0.1,0.4
0.56,0.06,0.707679602149259,0.1,0.4
0.58,0.06,0.707679602149259,0.1,0.4
0.6,0.06,0.707679602149259,0.1,0.4
0.62,0.06,0.707679602149259,0.1,0.4
