"Initial_Coral","Fishing_Pressure","Final_Coral","iT","iC"
0,0,0,0.1,0
0.02,0,3.11102734275316e-35,0.1,0
0.04,0,6.52911374900903e-35,0.1,0
0.06,0,1.03061102695172e-34,0.1,0
0.08,0,1.45056751115889e-34,0.1,0
0.1,0,1.92066645970264e-34,0.1,0
0.12,0,2.45077250412638e-34,0.1,0
0.14,0,3.05336008254766e-34,0.1,0
0.16,0,3.7444020532672e-34,0.1,0
0.18,0,4.54459066383491e-34,0.1,0
0.2,0,5.48115213579114e-34,0.1,0
0.22,0,6.59049250846334e-34,0.1,0
0.24,0,7.92212590895202e-34,0.1,0
0.26,0,9.54479537520424e-34,0.1,0
0.28,0,1.1556147920115e-33,0.1,0
0.3,0,1.4098500809002e-33,0.1,0
0.32,0,1.73855810029778e-33,0.1,0
0.34,0,2.17496600212106e-33,0.1,0
0.36,0,2.77288070862128e-33,0.1,0
0.38,0,3.62376878590037e-33,0.1,0
0.4,0,4.89254934294509e-33,0.1,0
0.42,0,6.89897225600577e-33,0.1,0
0.44,0,1.03227385627557e-32,0.1,0
0.46,0,1.67931390479322e-32,0.1,0
0.48,0,3.09101045396264e-32,0.1,0
0.5,0,6.9126815537432e-32,0.1,0
0.52,0,2.170911887403e-31,0.1,0
0.54,0,1.37650311393796e-30,0.1,0
0.56,0,7.37771032125616e-29,0.1,0
0.58,0,0.56792001410529,0.1,0
0.6,0,0.567920092310941,0.1,0
0.62,0,0.567920099670674,0.1,0
0.64,0,0.567920102222937,0.1,0
0.66,0,0.567920103450745,0.1,0
0.68,0,0.56792010415521,0.1,0
0.7,0,0.567920104602782,0.1,0
0.72,0,0.567920104907266,0.1,0
0.74,0,0.567920105124836,0.1,0
0.76,0,0.567920105286159,0.1,0
0.78,0,0.567920105409278,0.1,0
0.8,0,0.567920105505438,0.1,0
0.82,0,0.567920105581976,0.1,0
0.84,0,0.56792010564386,0.1,0
0,0.02,0,0.1,0
0.02,0.02,1.70531863544833e-35,0.1,0
0.04,0.02,3.57462693512502e-35,0.1,0
0.06,0.02,5.63494807525931e-35,0.1,0
0.08,0.02,7.91927831000391e-35,0.1,0
0.1,0.02,1.04682870143264e-34,0.1,0
0.12,0.02,1.33325411579101e-34,0.1,0
0.14,0.02,1.65755779846799e-34,0.1,0
0.16,0.02,2.0278099207612e-34,0.1,0
0.18,0.02,2.45438964157465e-34,0.1,0
0.2,0.02,2.95082112674291e-34,0.1,0
0.22,0.02,3.53498991462664e-34,0.1,0
0.24,0.02,4.23095471343282e-34,0.1,0
0.26,0.02,5.07163757795907e-34,0.1,0
0.28,0.02,6.10307207194917e-34,0.1,0
0.3,0.02,7.39110959597401e-34,0.1,0
0.32,0.02,9.03252817195628e-34,0.1,0
0.34,0.02,1.11736803928133e-33,0.1,0
0.36,0.02,1.40444445726922e-33,0.1,0
0.38,0.02,1.80203151053493e-33,0.1,0
0.4,0.02,2.37458664898388e-33,0.1,0
0.42,0.02,3.23941874960278e-33,0.1,0
0.44,0.02,4.62596491037316e-33,0.1,0
0.46,0.02,7.02509676848136e-33,0.1,0
0.48,0.02,1.16147257298286e-32,0.1,0
0.5,0.02,2.16844031554325e-32,0.1,0
0.52,0.02,4.85521937455028e-32,0.1,0
0.54,0.02,1.44948686601353e-31,0.1,0
0.56,0.02,7.05999929620089e-31,0.1,0
0.58,0.02,8.50588671109744e-30,0.1,0
0.6,0.02,6.03424535998101e-28,0.1,0
0.62,0.02,7.53422608664489e-25,0.1,0
0.64,0.02,2.49694109264815e-21,0.1,0
0.66,0.02,4.90022117442489e-19,0.1,0
0.68,0.02,8.11411621032132e-18,0.1,0
0.7,0.02,3.89909542154124e-17,0.1,0
0.72,0.02,1.01726377092048e-16,0.1,0
0.74,0.02,1.91123688925914e-16,0.1,0
0.76,0.02,2.96385069740032e-16,0.1,0
0.78,0.02,4.07612738097896e-16,0.1,0
0.8,0.02,5.1782862913478e-16,0.1,0
0.82,0.02,6.2280798886943e-16,0.1,0
0.84,0.02,7.20335675615586e-16,0.1,0
0,0.04,0,0.1,0
0.02,0.04,9.39652224773574e-36,0.1,0
0.04,0.04,1.96735424533657e-35,0.1,0
0.06,0.04,3.09726407358078e-35,0.1,0
0.08,0.04,4.34658559838369e-35,0.1,0
0.1,0.04,5.73641542102835e-35,0.1,0
0.12,0.04,7.29283038493543e-35,0.1,0
0.14,0.04,9.04839265050415e-35,0.1,0
0.16,0.04,1.10441697475744e-34,0.1,0
0.18,0.04,1.33325567430691e-34,0.1,0
0.2,0.04,1.59812415490121e-34,0.1,0
