Initial_Coral,Fishing_Pressure,Final_Coral
0.25,0.01,0.6899407299643011
0.26,0.01,0.6899407299643011
0.27,0.01,0.6899407299643011
0.28,0.01,0.6899407299643011
0.29,0.01,0.6899407299643011
0.3,0.01,0.6899407299643011
0.31,0.01,0.6899407299643011
0.32,0.01,0.6899407299643011
0.33,0.01,0.6899407299643011
0.34,0.01,0.6899407299643011
0.35000000000000003,0.01,0.6899407299643011
0.36,0.01,0.6899407299643011
0.37,0.01,0.6899407299643011
0.38,0.01,0.6899407299643011
0.39,0.01,0.6899407299643011
0.4,0.01,0.6899407299643011
0.41000000000000003,0.01,0.6899407299643011
0.42,0.01,0.6899407299643011
0.43,0.01,0.6899407299643011
0.44,0.01,0.6899407299643011
0.45,0.01,0.6899407299643011
0.46,0.01,0.6899407299643011
0.47000000000000003,0.01,0.6899407299643011
0.48,0.01,0.6899407299643011
0.49,0.01,0.6899407299643011
0.5,0.01,0.6899407299643011
0.51,0.01,0.6899407299643011
0.52,0.01,0.6899407299643011
0.53,0.01,0.6899407299643011
0.54,0.01,0.6899407299643011
0.55,0.01,0.6899407299643011
0.56,0.01,0.6899407299643011
0.5700000000000001,0.01,0.6899407299643011
0.58,0.01,0.6899407299643011
0.59,0.01,0.6899407299643011
0.6,0.01,0.6899407299643011
0.61,0.01,0.6899407299643011
0.62,0.01,0.6899407299643011
0.63,0.01,0.6899407299643011
0.64,0.01,0.6899407299643011
0.65,0.01,0.6899407299643011
0.66,0.01,0.6899407299643011
0.67,0.01,0.6899407299643011
0.68,0.01,0.6899407299643011
0.6900000000000001,0.01,0.6899407299643011
0.7000000000000001,0.01,0.6899407299643011
0.71,0.01,0.6899407299643011
0.72,0.01,0.6899407299643011
0.73,0.01,0.6899407299643011
0.74,0.01,0.6899407299643063
0.75,0.01,0.6899407299643063
0.76,0.01,0.6899407299643063
0.77,0.01,0.6899407299643063
0.78,0.01,0.6899407299643063
0.79,0.01,0.6899407299643063
0.8,0.01,0.6899407299643063
0.81,0.01,0.6899407299643063
0.8200000000000001,0.01,0.6899407299643063
0.8300000000000001,0.01,0.6899407299643063
0.84,0.01,0.6899407299643063
0.85,0.01,0.6899407299643063
0,0.02,0.6893164198666724
0.01,0.02,0.6893164198666724
0.02,0.02,0.6893164198666724
0.03,0.02,0.6893164198666724
0.04,0.02,0.6893164198666724
0.05,0.02,0.6893164198666724
0.06,0.02,0.6893164198666724
0.07,0.02,0.6893164198666724
0.08,0.02,0.6893164198666724
0.09,0.02,0.6893164198666724
0.1,0.02,0.6893164198666724
0.11,0.02,0.6893164198666724
0.12,0.02,0.6893164198666724
0.13,0.02,0.6893164198666724
0.14,0.02,0.6893164198666724
0.15,0.02,0.6893164198666724
0.16,0.02,0.6893164198666724
0.17,0.02,0.6893164198666724
0.18,0.02,0.6893164198666724
0.19,0.02,0.6893164198666724
0.2,0.02,0.6893164198666724
0.21,0.02,0.6893164198666724
0.22,0.02,0.6893164198666724
0.23,0.02,0.6893164198666724
0.24,0.02,0.6893164198666724
0.25,0.02,0.6893164198666724
0.26,0.02,0.6893164198666724
0.27,0.02,0.6893164198666724
0.28,0.02,0.6893164198666724
0.29,0.02,0.6893164198666724
0.3,0.02,0.6893164198666724
0.31,0.02,0.6893164198666724
0.32,0.02,0.6893164198666724
0.33,0.02,0.6893164198666724
0.34,0.02,0.6893164198666724
0.35000000000000003,0.02,0.6893164198666724
0.36,0.02,0.6893164198666724
0.37,0.02,0.6893164198666724
0.38,0.02,0.6893164198666724
0.39,0.02,0.6893164198666724
0.4,0.02,0.6893164198666724
0.41000000000000003,0.02,0.6893164198666724
0.42,0.02,0.6893164198666724
0.43,0.02,0.6893164198666724
0.44,0.02,0.6893164198666724
0.45,0.02,0.6893164198666724
0.46,0.02,0.6893164198666724
0.47000000000000003,0.02,0.6893164198666724
0.48,0.02,0.6893164198666724
0.49,0.02,0.6893164198666724
0.5,0.02,0.6893164198666724
0.51,0.02,0.6893164198666724
0.52,0.02,0.6893164198666724
0.53,0.02,0.6893164198666724
0.54,0.02,0.6893164198666724
0.55,0.02,0.6893164198666724
0.56,0.02,0.6893164198666724
0.5700000000000001,0.02,0.6893164198666724
0.58,0.02,0.6893164198666724
0.59,0.02,0.6893164198666724
0.6,0.02,0.6893164198666724
0.61,0.02,0.6893164198666724
0.62,0.02,0.6893164198666724
0.63,0.02,0.6893164198666724
0.64,0.02,0.6893164198666724
0.65,0.02,0.6893164198666724
0.66,0.02,0.6893164198666724
0.67,0.02,0.6893164198666724
0.68,0.02,0.6893164198666724
0.6900000000000001,0.02,0.6893164198666724
0.7000000000000001,0.02,0.6893164198666724
0.71,0.02,0.6893164198666724
0.72,0.02,0.6893164198666724
0.73,0.02,0.6893164198666724
0.74,0.02,0.6893164198666778
0.75,0.02,0.6893164198666778
0.76,0.02,0.6893164198666778
0.77,0.02,0.6893164198666778
0.78,0.02,0.6893164198666778
0.79,0.02,0.6893164198666778
0.8,0.02,0.6893164198666778
0.81,0.02,0.6893164198666778
0.8200000000000001,0.02,0.6893164198666778
0.8300000000000001,0.02,0.6893164198666778
0.84,0.02,0.6893164198666778
0.85,0.02,0.6893164198666778
0,0.03,0.688671655459805
0.01,0.03,0.688671655459805
0.02,0.03,0.688671655459805
0.03,0.03,0.688671655459805
0.04,0.03,0.688671655459805
0.05,0.03,0.688671655459805
0.06,0.03,0.688671655459805
0.07,0.03,0.688671655459805
0.08,0.03,0.688671655459805
0.09,0.03,0.688671655459805
0.1,0.03,0.688671655459805
0.11,0.03,0.688671655459805
0.12,0.03,0.688671655459805
0.13,0.03,0.688671655459805
0.14,0.03,0.688671655459805
0.15,0.03,0.688671655459805
0.16,0.03,0.688671655459805
0.17,0.03,0.688671655459805
0.18,0.03,0.688671655459805
0.19,0.03,0.688671655459805
0.2,0.03,0.688671655459805
0.21,0.03,0.688671655459805
0.22,0.03,0.688671655459805
0.23,0.03,0.688671655459805
0.24,0.03,0.688671655459805
0.25,0.03,0.688671655459805
0.26,0.03,0.688671655459805
0.27,0.03,0.688671655459805
0.28,0.03,0.688671655459805
0.29,0.03,0.688671655459805
0.3,0.03,0.688671655459805
0.31,0.03,0.688671655459805
0.32,0.03,0.688671655459805
0.33,0.03,0.688671655459805
0.34,0.03,0.688671655459805
0.35000000000000003,0.03,0.688671655459805
0.36,0.03,0.688671655459805
0.37,0.03,0.688671655459805
0.38,0.03,0.688671655459805
0.39,0.03,0.688671655459805
0.4,0.03,0.688671655459805
0.41000000000000003,0.03,0.688671655459805
0.42,0.03,0.688671655459805
0.43,0.03,0.688671655459805
0.44,0.03,0.688671655459805
0.45,0.03,0.688671655459805
0.46,0.03,0.688671655459805
0.47000000000000003,0.03,0.688671655459805
0.48,0.03,0.688671655459805
0.49,0.03,0.688671655459805
0.5,0.03,0.688671655459805
0.51,0.03,0.688671655459805
0.52,0.03,0.688671655459805
0.53,0.03,0.688671655459805
0.54,0.03,0.688671655459805
0.55,0.03,0.688671655459805
0.56,0.03,0.688671655459805
0.5700000000000001,0.03,0.688671655459805
0.58,0.03,0.688671655459805
0.59,0.03,0.688671655459805
0.6,0.03,0.688671655459805
0.61,0.03,0.688671655459805
0.62,0.03,0.688671655459805
0.63,0.03,0.688671655459805
0.64,0.03,0.688671655459805
0.65,0.03,0.688671655459805
0.66,0.03,0.688671655459805
0.67,0.03,0.688671655459805
0.68,0.03,0.688671655459805
0.6900000000000001,0.03,0.688671655459805
0.7000000000000001,0.03,0.688671655459805
0.71,0.03,0.688671655459805
0.72,0.03,0.688671655459805
0.73,0.03,0.688671655459805
0.74,0.03,0.6886716554598105
0.75,0.03,0.6886716554598105
0.76,0.03,0.6886716554598105
0.77,0.03,0.6886716554598105
0.78,0.03,0.6886716554598105
0.79,0.03,0.6886716554598105
0.8,0.03,0.6886716554598105
0.81,0.03,0.6886716554598105
0.8200000000000001,0.03,0.6886716554598105
0.8300000000000001,0.03,0.6886716554598105
0.84,0.03,0.6886716554598105
0.85,0.03,0.6886716554598105
0,0.04,0.6880054068643833
0.01,0.04,0.6880054068643833
0.02,0.04,0.6880054068643833
0.03,0.04,0.6880054068643833
0.04,0.04,0.6880054068643833
0.05,0.04,0.6880054068643833
0.06,0.04,0.6880054068643833
0.07,0.04,0.6880054068643833
0.08,0.04,0.6880054068643833
0.09,0.04,0.6880054068643833
0.1,0.04,0.6880054068643833
0.11,0.04,0.6880054068643833
0.12,0.04,0.6880054068643833
0.13,0.04,0.6880054068643833
0.14,0.04,0.6880054068643833
0.15,0.04,0.6880054068643833
0.16,0.04,0.6880054068643833
0.17,0.04,0.6880054068643833
0.18,0.04,0.6880054068643833
0.19,0.04,0.6880054068643833
0.2,0.04,0.6880054068643833
0.21,0.04,0.6880054068643833
0.22,0.04,0.6880054068643833
0.23,0.04,0.6880054068643833
0.24,0.04,0.6880054068643833
0.25,0.04,0.6880054068643833
0.26,0.04,0.6880054068643833
0.27,0.04,0.6880054068643833
0.28,0.04,0.6880054068643833
0.29,0.04,0.6880054068643833
0.3,0.04,0.6880054068643833
0.31,0.04,0.6880054068643833
0.32,0.04,0.6880054068643833
0.33,0.04,0.6880054068643833
0.34,0.04,0.6880054068643833
0.35000000000000003,0.04,0.6880054068643833
0.36,0.04,0.6880054068643833
0.37,0.04,0.6880054068643833
0.38,0.04,0.6880054068643833
0.39,0.04,0.6880054068643833
0.4,0.04,0.6880054068643833
0.41000000000000003,0.04,0.6880054068643833
0.42,0.04,0.6880054068643833
0.43,0.04,0.6880054068643833
0.44,0.04,0.6880054068643833
0.45,0.04,0.6880054068643833
0.46,0.04,0.6880054068643833
0.47000000000000003,0.04,0.6880054068643833
0.48,0.04,0.6880054068643833
0.49,0.04,0.6880054068643833
0.5,0.04,0.6880054068643833
0.51,0.04,0.6880054068643833
0.52,0.04,0.6880054068643833
0.53,0.04,0.6880054068643833
0.54,0.04,0.6880054068643833
0.55,0.04,0.6880054068643833
0.56,0.04,0.6880054068643833
0.5700000000000001,0.04,0.6880054068643833
0.58,0.04,0.6880054068643833
0.59,0.04,0.6880054068643833
0.6,0.04,0.6880054068643833
0.61,0.04,0.6880054068643833
0.62,0.04,0.6880054068643833
0.63,0.04,0.6880054068643833
0.64,0.04,0.6880054068643833
0.65,0.04,0.6880054068643833
0.66,0.04,0.6880054068643833
0.67,0.04,0.6880054068643833
0.68,0.04,0.6880054068643833
0.6900000000000001,0.04,0.6880054068643833
0.7000000000000001,0.04,0.6880054068643833
0.71,0.04,0.6880054068643833
0.72,0.04,0.6880054068643833
0.73,0.04,0.6880054068643833
0.74,0.04,0.6880054068643887
0.75,0.04,0.6880054068643887
0.76,0.04,0.6880054068643887
0.77,0.04,0.6880054068643887
0.78,0.04,0.6880054068643887
0.79,0.04,0.6880054068643887
0.8,0.04,0.6880054068643887
0.81,0.04,0.6880054068643887
0.8200000000000001,0.04,0.6880054068643887
0.8300000000000001,0.04,0.6880054068643887
0.84,0.04,0.6880054068643887
0.85,0.04,0.6880054068643887
0,0.05,0.6873165729893722
0.01,0.05,0.6873165729893722
0.02,0.05,0.6873165729893722
0.03,0.05,0.6873165729893722
0.04,0.05,0.6873165729893722
0.05,0.05,0.6873165729893722
0.06,0.05,0.6873165729893722
0.07,0.05,0.6873165729893722
0.08,0.05,0.6873165729893722
0.09,0.05,0.6873165729893722
0.1,0.05,0.6873165729893722
0.11,0.05,0.6873165729893722
0.12,0.05,0.6873165729893722
0.13,0.05,0.6873165729893722
0.14,0.05,0.6873165729893722
0.15,0.05,0.6873165729893722
0.16,0.05,0.6873165729893722
0.17,0.05,0.6873165729893722
0.18,0.05,0.6873165729893722
0.19,0.05,0.6873165729893722
0.2,0.05,0.6873165729893722
0.21,0.05,0.6873165729893722
0.22,0.05,0.6873165729893722
0.23,0.05,0.6873165729893722
0.24,0.05,0.6873165729893722
0.25,0.05,0.6873165729893722
0.26,0.05,0.6873165729893722
0.27,0.05,0.6873165729893722
0.28,0.05,0.6873165729893722
0.29,0.05,0.6873165729893722
0.3,0.05,0.6873165729893722
0.31,0.05,0.6873165729893722
0.32,0.05,0.6873165729893722
0.33,0.05,0.6873165729893722
0.34,0.05,0.6873165729893722
0.35000000000000003,0.05,0.6873165729893722
0.36,0.05,0.6873165729893722
0.37,0.05,0.6873165729893722
0.38,0.05,0.6873165729893722
0.39,0.05,0.6873165729893722
0.4,0.05,0.6873165729893722
0.41000000000000003,0.05,0.6873165729893722
0.42,0.05,0.6873165729893722
0.43,0.05,0.6873165729893722
0.44,0.05,0.6873165729893722
0.45,0.05,0.6873165729893722
0.46,0.05,0.6873165729893722
0.47000000000000003,0.05,0.6873165729893722
0.48,0.05,0.6873165729893722
0.49,0.05,0.6873165729893722
0.5,0.05,0.6873165729893722
0.51,0.05,0.6873165729893722
0.52,0.05,0.6873165729893722
0.53,0.05,0.6873165729893722
0.54,0.05,0.6873165729893722
0.55,0.05,0.6873165729893722
0.56,0.05,0.6873165729893722
0.5700000000000001,0.05,0.6873165729893722
0.58,0.05,0.6873165729893722
0.59,0.05,0.6873165729893722
0.6,0.05,0.6873165729893722
0.61,0.05,0.6873165729893722
0.62,0.05,0.6873165729893722
0.63,0.05,0.6873165729893722
0.64,0.05,0.6873165729893722
0.65,0.05,0.6873165729893722
0.66,0.05,0.6873165729893722
0.67,0.05,0.6873165729893722
0.68,0.05,0.6873165729893722
0.6900000000000001,0.05,0.6873165729893722
0.7000000000000001,0.05,0.6873165729893722
0.71,0.05,0.6873165729893722
0.72,0.05,0.6873165729893722
0.73,0.05,0.6873165729893722
0.74,0.05,0.6873165729893776
0.75,0.05,0.6873165729893776
0.76,0.05,0.6873165729893776
0.77,0.05,0.6873165729893776
0.78,0.05,0.6873165729893776
0.79,0.05,0.6873165729893776
0.8,0.05,0.6873165729893776
0.81,0.05,0.6873165729893776
0.8200000000000001,0.05,0.6873165729893776
0.8300000000000001,0.05,0.6873165729893776
0.84,0.05,0.6873165729893776
0.85,0.05,0.6873165729893776
0,0.06,0.6866039751678962
0.01,0.06,0.6866039751678962
0.02,0.06,0.6866039751678962
0.03,0.06,0.6866039751678962
0.04,0.06,0.6866039751678962
0.05,0.06,0.6866039751678962
0.06,0.06,0.6866039751678962
0.07,0.06,0.6866039751678962
0.08,0.06,0.6866039751678962
0.09,0.06,0.6866039751678962
0.1,0.06,0.6866039751678962
0.11,0.06,0.6866039751678962
0.12,0.06,0.6866039751678962
0.13,0.06,0.6866039751678962
0.14,0.06,0.6866039751678962
0.15,0.06,0.6866039751678962
0.16,0.06,0.6866039751678962
0.17,0.06,0.6866039751678962
0.18,0.06,0.6866039751678962
0.19,0.06,0.6866039751678962
0.2,0.06,0.6866039751678962
0.21,0.06,0.6866039751678962
0.22,0.06,0.6866039751678962
0.23,0.06,0.6866039751678962
0.24,0.06,0.6866039751678962
0.25,0.06,0.6866039751678962
0.26,0.06,0.6866039751678962
0.27,0.06,0.6866039751678962
0.28,0.06,0.6866039751678962
0.29,0.06,0.6866039751678962
0.3,0.06,0.6866039751678962
0.31,0.06,0.6866039751678962
0.32,0.06,0.6866039751678962
0.33,0.06,0.6866039751678962
0.34,0.06,0.6866039751678962
0.35000000000000003,0.06,0.6866039751678962
0.36,0.06,0.6866039751678962
0.37,0.06,0.6866039751678962
0.38,0.06,0.6866039751678962
0.39,0.06,0.6866039751678962
0.4,0.06,0.6866039751678962
0.41000000000000003,0.06,0.6866039751678962
0.42,0.06,0.6866039751678962
0.43,0.06,0.6866039751678962
0.44,0.06,0.6866039751678962
0.45,0.06,0.6866039751678962
0.46,0.06,0.6866039751678962
0.47000000000000003,0.06,0.6866039751678962
0.48,0.06,0.6866039751678962
0.49,0.06,0.6866039751678962
0.5,0.06,0.6866039751678962
0.51,0.06,0.6866039751678962
0.52,0.06,0.6866039751678962
0.53,0.06,0.6866039751678962
0.54,0.06,0.6866039751678962
0.55,0.06,0.6866039751678962
0.56,0.06,0.6866039751678962
0.5700000000000001,0.06,0.6866039751678962
0.58,0.06,0.6866039751678962
0.59,0.06,0.6866039751678962
0.6,0.06,0.6866039751678962
0.61,0.06,0.6866039751678962
0.62,0.06,0.6866039751678962
0.63,0.06,0.6866039751678962
0.64,0.06,0.6866039751678962
0.65,0.06,0.6866039751678962
0.66,0.06,0.6866039751678962
0.67,0.06,0.6866039751678962
0.68,0.06,0.6866039751678962
0.6900000000000001,0.06,0.6866039751678962
0.7000000000000001,0.06,0.6866039751678962
0.71,0.06,0.6866039751678962
0.72,0.06,0.6866039751678962
0.73,0.06,0.6866039751678962
0.74,0.06,0.6866039751679017
0.75,0.06,0.6866039751679017
0.76,0.06,0.6866039751679017
0.77,0.06,0.6866039751679017
0.78,0.06,0.6866039751679017
0.79,0.06,0.6866039751679017
0.8,0.06,0.6866039751679017
0.81,0.06,0.6866039751679017
0.8200000000000001,0.06,0.6866039751679017
0.8300000000000001,0.06,0.6866039751679017
0.84,0.06,0.6866039751679017
0.85,0.06,0.6866039751679017
0,0.07,0.6858663500855469
0.01,0.07,0.6858663500855469
0.02,0.07,0.6858663500855469
0.03,0.07,0.6858663500855469
0.04,0.07,0.6858663500855469
0.05,0.07,0.6858663500855469
0.06,0.07,0.6858663500855469
0.07,0.07,0.6858663500855469
0.08,0.07,0.6858663500855469
0.09,0.07,0.6858663500855469
0.1,0.07,0.6858663500855469
0.11,0.07,0.6858663500855469
0.12,0.07,0.6858663500855469
0.13,0.07,0.6858663500855469
0.14,0.07,0.6858663500855469
0.15,0.07,0.6858663500855469
0.16,0.07,0.6858663500855469
0.17,0.07,0.6858663500855469
0.18,0.07,0.6858663500855469
0.19,0.07,0.6858663500855469
0.2,0.07,0.6858663500855469
0.21,0.07,0.6858663500855469
0.22,0.07,0.6858663500855469
0.23,0.07,0.6858663500855469
0.24,0.07,0.6858663500855469
0.25,0.07,0.6858663500855469
0.26,0.07,0.6858663500855469
0.27,0.07,0.6858663500855469
0.28,0.07,0.6858663500855469
0.29,0.07,0.6858663500855469
0.3,0.07,0.6858663500855469
0.31,0.07,0.6858663500855469
0.32,0.07,0.6858663500855469
0.33,0.07,0.6858663500855469
0.34,0.07,0.6858663500855469
0.35000000000000003,0.07,0.6858663500855469
0.36,0.07,0.6858663500855469
0.37,0.07,0.6858663500855469
0.38,0.07,0.6858663500855469
0.39,0.07,0.6858663500855469
0.4,0.07,0.6858663500855469
0.41000000000000003,0.07,0.6858663500855469
0.42,0.07,0.6858663500855469
0.43,0.07,0.6858663500855469
0.44,0.07,0.6858663500855469
0.45,0.07,0.6858663500855469
0.46,0.07,0.6858663500855469
0.47000000000000003,0.07,0.6858663500855469
0.48,0.07,0.6858663500855469
0.49,0.07,0.6858663500855469
0.5,0.07,0.6858663500855469
0.51,0.07,0.6858663500855469
0.52,0.07,0.6858663500855469
0.53,0.07,0.6858663500855469
0.54,0.07,0.6858663500855469
0.55,0.07,0.6858663500855469
0.56,0.07,0.6858663500855469
0.5700000000000001,0.07,0.6858663500855469
0.58,0.07,0.6858663500855469
0.59,0.07,0.6858663500855469
0.6,0.07,0.6858663500855469
0.61,0.07,0.6858663500855469
0.62,0.07,0.6858663500855469
0.63,0.07,0.6858663500855469
0.64,0.07,0.6858663500855469
0.65,0.07,0.6858663500855469
0.66,0.07,0.6858663500855469
0.67,0.07,0.6858663500855469
0.68,0.07,0.6858663500855469
0.6900000000000001,0.07,0.6858663500855469
0.7000000000000001,0.07,0.6858663500855469
0.71,0.07,0.6858663500855469
0.72,0.07,0.6858663500855469
0.73,0.07,0.6858663500855469
0.74,0.07,0.6858663500855524
0.75,0.07,0.6858663500855524
0.76,0.07,0.6858663500855524
0.77,0.07,0.6858663500855524
0.78,0.07,0.6858663500855524
0.79,0.07,0.6858663500855524
0.8,0.07,0.6858663500855524
0.81,0.07,0.6858663500855524
0.8200000000000001,0.07,0.6858663500855524
0.8300000000000001,0.07,0.6858663500855524
0.84,0.07,0.6858663500855524
0.85,0.07,0.6858663500855524
0,0.08,0.6851023419058209
0.01,0.08,0.6851023419058209
0.02,0.08,0.6851023419058209
0.03,0.08,0.6851023419058209
0.04,0.08,0.6851023419058209
0.05,0.08,0.6851023419058209
0.06,0.08,0.6851023419058209
0.07,0.08,0.6851023419058209
0.08,0.08,0.6851023419058209
0.09,0.08,0.6851023419058209
0.1,0.08,0.6851023419058209
0.11,0.08,0.6851023419058209
0.12,0.08,0.6851023419058209
0.13,0.08,0.6851023419058209
0.14,0.08,0.6851023419058209
0.15,0.08,0.6851023419058209
0.16,0.08,0.6851023419058209
0.17,0.08,0.6851023419058209
0.18,0.08,0.6851023419058209
0.19,0.08,0.6851023419058209
0.2,0.08,0.6851023419058209
0.21,0.08,0.6851023419058209
0.22,0.08,0.6851023419058209
0.23,0.08,0.6851023419058209
0.24,0.08,0.6851023419058209
0.25,0.08,0.6851023419058209
0.26,0.08,0.6851023419058209
0.27,0.08,0.6851023419058209
0.28,0.08,0.6851023419058209
0.29,0.08,0.6851023419058209
0.3,0.08,0.6851023419058209
0.31,0.08,0.6851023419058209
0.32,0.08,0.6851023419058209
0.33,0.08,0.6851023419058209
0.34,0.08,0.6851023419058209
0.35000000000000003,0.08,0.6851023419058209
0.36,0.08,0.6851023419058209
0.37,0.08,0.6851023419058209
0.38,0.08,0.6851023419058209
0.39,0.08,0.6851023419058209
0.4,0.08,0.6851023419058209
0.41000000000000003,0.08,0.6851023419058209
0.42,0.08,0.6851023419058209
0.43,0.08,0.6851023419058209
0.44,0.08,0.6851023419058209
0.45,0.08,0.6851023419058209
0.46,0.08,0.6851023419058209
0.47000000000000003,0.08,0.6851023419058209
0.48,0.08,0.6851023419058209
0.49,0.08,0.6851023419058209
0.5,0.08,0.6851023419058209
0.51,0.08,0.6851023419058209
0.52,0.08,0.6851023419058209
0.53,0.08,0.6851023419058209
0.54,0.08,0.6851023419058209
0.55,0.08,0.6851023419058209
0.56,0.08,0.6851023419058209
0.5700000000000001,0.08,0.6851023419058209
0.58,0.08,0.6851023419058209
0.59,0.08,0.6851023419058209
0.6,0.08,0.6851023419058209
0.61,0.08,0.6851023419058209
0.62,0.08,0.6851023419058209
0.63,0.08,0.6851023419058209
0.64,0.08,0.6851023419058209
0.65,0.08,0.6851023419058209
0.66,0.08,0.6851023419058209
0.67,0.08,0.6851023419058209
0.68,0.08,0.6851023419058209
0.6900000000000001,0.08,0.6851023419058209
0.7000000000000001,0.08,0.6851023419058209
0.71,0.08,0.6851023419058209
0.72,0.08,0.6851023419058209
0.73,0.08,0.6851023419058209
0.74,0.08,0.6851023419058264
0.75,0.08,0.6851023419058264
0.76,0.08,0.6851023419058264
0.77,0.08,0.6851023419058264
0.78,0.08,0.6851023419058264
0.79,0.08,0.6851023419058264
0.8,0.08,0.6851023419058264
0.81,0.08,0.6851023419058264
0.8200000000000001,0.08,0.6851023419058264
0.8300000000000001,0.08,0.6851023419058264
0.84,0.08,0.6851023419058264
0.85,0.08,0.6851023419058264
0,0.09,0.6843104934821451
0.01,0.09,0.6843104934821451
0.02,0.09,0.6843104934821451
0.03,0.09,0.6843104934821451
0.04,0.09,0.6843104934821451
0.05,0.09,0.6843104934821451
0.06,0.09,0.6843104934821451
0.07,0.09,0.6843104934821451
0.08,0.09,0.6843104934821451
0.09,0.09,0.6843104934821451
0.1,0.09,0.6843104934821451
0.11,0.09,0.6843104934821451
0.12,0.09,0.6843104934821451
0.13,0.09,0.6843104934821451
0.14,0.09,0.6843104934821451
0.15,0.09,0.6843104934821451
0.16,0.09,0.6843104934821451
0.17,0.09,0.6843104934821451
0.18,0.09,0.6843104934821451
0.19,0.09,0.6843104934821451
0.2,0.09,0.6843104934821451
0.21,0.09,0.6843104934821451
0.22,0.09,0.6843104934821451
0.23,0.09,0.6843104934821451
0.24,0.09,0.6843104934821451
0.25,0.09,0.6843104934821451
0.26,0.09,0.6843104934821451
0.27,0.09,0.6843104934821451
0.28,0.09,0.6843104934821451
0.29,0.09,0.6843104934821451
0.3,0.09,0.6843104934821451
0.31,0.09,0.6843104934821451
0.32,0.09,0.6843104934821451
0.33,0.09,0.6843104934821451
0.34,0.09,0.6843104934821451
0.35000000000000003,0.09,0.6843104934821451
0.36,0.09,0.6843104934821451
0.37,0.09,0.6843104934821451
0.38,0.09,0.6843104934821451
0.39,0.09,0.6843104934821451
